id,source_id_x,condition_id,drug_id,condition_name,source_id_y,url,drug_name,wiki_url,drugbank_url
2743,1,1264,DB06724,gastric ulcer,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2735,1,604,DB06724,indigestion,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2745,1,604,DB06724,indigestion,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2736,1,971,DB06724,peptic ulcer disease,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2746,1,971,DB06724,peptic ulcer disease,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2737,1,818,DB06724,duodenal ulcer,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2747,1,818,DB06724,duodenal ulcer,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2738,1,1240,DB06724,gastroesophageal reflux disease,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2748,1,1240,DB06724,gastroesophageal reflux disease,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2731,1,775,DB06724,chronic kidney disease,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2741,1,775,DB06724,chronic kidney disease,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2734,1,1235,DB06724,hematochezia,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2744,1,1235,DB06724,hematochezia,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2730,1,1042,DB06724,osteoporosis,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2740,1,1042,DB06724,osteoporosis,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2733,1,1428,DB06724,peptic esophagitis,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2742,1,1428,DB06724,peptic esophagitis,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2739,1,1383,DB06724,heartburn,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
2749,1,1383,DB06724,heartburn,1,,calcium carbonate,http://www.wikidata.org/entity/Q23767,https://go.drugbank.com/drugs/DB06724
8,2,7,DB00244,ulcerative proctitis,2,https://www.webmd.com/drugs/2/condition-2088/ulcerative%20proctitis,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
9,2,407,DB00244,chronic ulcerative rectosigmoiditis,2,https://www.webmd.com/drugs/2/condition-4455/chronic%20ulcerative%20rectosigmoiditis,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
10,2,223,DB00244,ulcerative colitis remission,2,https://www.webmd.com/drugs/2/condition-2092/ulcerative%20colitis%20remission,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
11,2,31,DB00244,crohn's disease,2,https://www.webmd.com/drugs/2/condition-2084/crohn's%20disease,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5465,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5471,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5477,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5483,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5489,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5495,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5501,1,1423,DB00244,colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5469,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5475,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5481,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5487,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5493,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5499,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5505,1,1298,DB00244,ulcerative colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5468,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5474,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5480,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5486,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5492,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5498,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5504,1,577,DB00244,irritable bowel syndrome,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5464,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5470,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5476,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5482,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5488,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5494,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5500,1,1276,DB00244,sigmoid disease,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5466,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5472,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5478,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5484,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5490,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5496,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5502,1,749,DB00244,proctitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5467,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5473,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5479,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5485,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5491,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5497,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
5503,1,1417,DB00244,microscopic colitis,1,,mesalazine,http://www.wikidata.org/entity/Q412479,https://go.drugbank.com/drugs/DB00244
65,2,7,DB00741,ulcerative proctitis,2,https://www.webmd.com/drugs/2/condition-2088/ulcerative%20proctitis,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
62,2,33,DB00741,diaper rash,2,https://www.webmd.com/drugs/2/condition-2629/diaper%20rash,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
68,2,312,DB00741,hyperkeratosis,2,https://www.webmd.com/drugs/2/condition-2702/hyperkeratosis,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
71,2,56,DB00741,synovitis due to osteoarthritis,2,https://www.webmd.com/drugs/2/condition-2813/synovitis%20due%20to%20osteoarthritis,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
59,2,329,DB00741,rickets,2,https://www.webmd.com/drugs/2/condition-672/rickets,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
60,2,55,DB00741,septic shock,2,https://www.webmd.com/drugs/2/condition-3185/septic%20shock,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
61,2,89,DB00741,skin inflammation,2,https://www.webmd.com/drugs/2/condition-2592/skin%20inflammation,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
63,2,328,DB00741,ocular irritation,2,https://www.webmd.com/drugs/2/condition-1363/ocular%20irritation,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
64,2,115,DB00741,arthropod bite wound,2,https://www.webmd.com/drugs/2/condition-3323/arthropod%20bite%20wound,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
66,2,327,DB00741,calluses and corns,2,https://www.webmd.com/drugs/2/condition-2698/calluses%20and%20corns,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
67,2,57,DB00741,systemic lupus erythematosus,2,https://www.webmd.com/drugs/2/condition-2775/systemic%20lupus%20erythematosus,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
69,2,102,DB00741,anal fissure,2,https://www.webmd.com/drugs/2/condition-13503/anal%20fissure,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
70,2,107,DB00741,proctitis,2,https://www.webmd.com/drugs/2/condition-2166/proctitis,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
72,2,522,DB00741,severe adrenal insufficiency,2,https://www.webmd.com/drugs/2/condition-635/severe%20adrenal%20insufficiency,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
73,2,177,DB00741,congenital pituitary hypoplasia,2,https://www.webmd.com/drugs/2/condition-4855/congenital%20pituitary%20hypoplasia,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1925,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1940,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1955,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1970,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1985,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2000,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2015,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2222,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2235,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2272,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2285,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2300,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2315,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2330,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2345,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2360,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2375,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2390,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2405,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2420,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2435,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2450,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2502,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2515,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2530,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2545,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2560,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2633,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2648,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2663,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2678,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2693,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2708,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2977,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2990,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
3005,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
3020,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
3533,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
3547,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
3990,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
4005,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
4020,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
4035,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
4050,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
4065,1,811,DB00741,inflammation,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1932,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1947,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1962,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1977,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
1992,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2007,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2022,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2227,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2242,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
2277,1,1401,DB00741,facial dermatosis,1,,hydrocortisone,http://www.wikidata.org/entity/Q190875,https://go.drugbank.com/drugs/DB00741
