id,name,wiki_url,drugbank_url
DB00347,Trimethadione,http://www.wikidata.org/entity/Q827916,https://go.drugbank.com/drugs/DB00347
DB00348,Nitisinone,http://www.wikidata.org/entity/Q3877355,https://go.drugbank.com/drugs/DB00348
DB00349,Clobazam,http://www.wikidata.org/entity/Q412164,https://go.drugbank.com/drugs/DB00349
DB00350,Minoxidil,,https://go.drugbank.com/drugs/DB00350
DB00351,"Megestrol acetate",http://www.wikidata.org/entity/Q410513,https://go.drugbank.com/drugs/DB00351
DB00352,Tioguanine,,https://go.drugbank.com/drugs/DB00352
DB00353,Methylergometrine,,https://go.drugbank.com/drugs/DB00353
DB00354,Buclizine,,https://go.drugbank.com/drugs/DB00354
DB00355,Aztreonam,http://www.wikidata.org/entity/Q418546,https://go.drugbank.com/drugs/DB00355
DB00356,Chlorzoxazone,http://www.wikidata.org/entity/Q3294630,https://go.drugbank.com/drugs/DB00356
DB00357,Aminoglutethimide,,https://go.drugbank.com/drugs/DB00357
DB00358,Mefloquine,,https://go.drugbank.com/drugs/DB00358
DB00359,Sulfadiazine,,https://go.drugbank.com/drugs/DB00359
DB00360,Sapropterin,,https://go.drugbank.com/drugs/DB00360
DB00361,Vinorelbine,,https://go.drugbank.com/drugs/DB00361
DB00362,Anidulafungin,http://www.wikidata.org/entity/Q4764531,https://go.drugbank.com/drugs/DB00362
DB00363,Clozapine,http://www.wikidata.org/entity/Q221361,https://go.drugbank.com/drugs/DB00363
DB00364,Sucralfate,http://www.wikidata.org/entity/Q420394,https://go.drugbank.com/drugs/DB00364
DB00365,Grepafloxacin,,https://go.drugbank.com/drugs/DB00365
DB00366,Doxylamine,,https://go.drugbank.com/drugs/DB00366
DB00367,Levonorgestrel,http://www.wikidata.org/entity/Q416950,https://go.drugbank.com/drugs/DB00367
DB00368,Norepinephrine,http://www.wikidata.org/entity/Q186242,https://go.drugbank.com/drugs/DB00368
DB00369,Cidofovir,http://www.wikidata.org/entity/Q423445,https://go.drugbank.com/drugs/DB00369
DB00370,Mirtazapine,http://www.wikidata.org/entity/Q421930,https://go.drugbank.com/drugs/DB00370
DB00371,Meprobamate,,https://go.drugbank.com/drugs/DB00371
DB00372,Thiethylperazine,,https://go.drugbank.com/drugs/DB00372
DB00373,Timolol,,https://go.drugbank.com/drugs/DB00373
DB00374,Treprostinil,http://www.wikidata.org/entity/Q3495231,https://go.drugbank.com/drugs/DB00374
DB00375,Colestipol,http://www.wikidata.org/entity/Q3294635,https://go.drugbank.com/drugs/DB00375
DB00376,Trihexyphenidyl,,https://go.drugbank.com/drugs/DB00376
DB00377,Palonosetron,,https://go.drugbank.com/drugs/DB00377
DB00378,Dydrogesterone,,https://go.drugbank.com/drugs/DB00378
DB00379,Mexiletine,,https://go.drugbank.com/drugs/DB00379
DB00380,Dexrazoxane,http://www.wikidata.org/entity/Q524995,https://go.drugbank.com/drugs/DB00380
DB00381,Amlodipine,,https://go.drugbank.com/drugs/DB00381
DB00382,Tacrine,,https://go.drugbank.com/drugs/DB00382
DB00383,Oxyphencyclimine,,https://go.drugbank.com/drugs/DB00383
DB00384,Triamterene,http://www.wikidata.org/entity/Q221520,https://go.drugbank.com/drugs/DB00384
DB00385,Valrubicin,http://www.wikidata.org/entity/Q7912593,https://go.drugbank.com/drugs/DB00385
DB00387,Procyclidine,,https://go.drugbank.com/drugs/DB00387
DB00388,Phenylephrine,http://www.wikidata.org/entity/Q421910,https://go.drugbank.com/drugs/DB00388
DB00389,Carbimazole,,https://go.drugbank.com/drugs/DB00389
DB00390,Digoxin,http://www.wikidata.org/entity/Q422222,https://go.drugbank.com/drugs/DB00390
DB00391,Sulpiride,,https://go.drugbank.com/drugs/DB00391
DB00392,Profenamine,,https://go.drugbank.com/drugs/DB00392
DB00393,Nimodipine,http://www.wikidata.org/entity/Q421429,https://go.drugbank.com/drugs/DB00393
DB00394,"Beclomethasone dipropionate",,https://go.drugbank.com/drugs/DB00394
DB00395,Carisoprodol,http://www.wikidata.org/entity/Q416905,https://go.drugbank.com/drugs/DB00395
DB00396,Progesterone,http://www.wikidata.org/entity/Q26963,https://go.drugbank.com/drugs/DB00396
DB00397,Phenylpropanolamine,,https://go.drugbank.com/drugs/DB00397
DB00398,Sorafenib,http://www.wikidata.org/entity/Q421136,https://go.drugbank.com/drugs/DB00398
DB00399,"Zoledronic acid",,https://go.drugbank.com/drugs/DB00399
DB00400,Griseofulvin,http://www.wikidata.org/entity/Q416096,https://go.drugbank.com/drugs/DB00400
DB00401,Nisoldipine,http://www.wikidata.org/entity/Q3342150,https://go.drugbank.com/drugs/DB00401
DB00402,Eszopiclone,http://www.wikidata.org/entity/Q413184,https://go.drugbank.com/drugs/DB00402
DB00403,Ceruletide,,https://go.drugbank.com/drugs/DB00403
DB00404,Alprazolam,http://www.wikidata.org/entity/Q319877,https://go.drugbank.com/drugs/DB00404
DB00405,Dexbrompheniramine,,https://go.drugbank.com/drugs/DB00405
DB00406,"Gentian violet cation",,https://go.drugbank.com/drugs/DB00406
DB00407,Ardeparin,,https://go.drugbank.com/drugs/DB00407
DB00408,Loxapine,http://www.wikidata.org/entity/Q58614,https://go.drugbank.com/drugs/DB00408
DB00409,Remoxipride,,https://go.drugbank.com/drugs/DB00409
DB00410,Mupirocin,http://www.wikidata.org/entity/Q413578,https://go.drugbank.com/drugs/DB00410
DB00411,Carbamoylcholine,http://www.wikidata.org/entity/Q419401,https://go.drugbank.com/drugs/DB00411
DB00412,Rosiglitazone,http://www.wikidata.org/entity/Q424771,https://go.drugbank.com/drugs/DB00412
DB00413,Pramipexole,http://www.wikidata.org/entity/Q421304,https://go.drugbank.com/drugs/DB00413
DB00414,Acetohexamide,,https://go.drugbank.com/drugs/DB00414
DB00415,Ampicillin,,https://go.drugbank.com/drugs/DB00415
DB00416,"Metocurine iodide",,https://go.drugbank.com/drugs/DB00416
DB00417,Phenoxymethylpenicillin,,https://go.drugbank.com/drugs/DB00417
DB00418,Secobarbital,http://www.wikidata.org/entity/Q414788,https://go.drugbank.com/drugs/DB00418
DB00419,Miglustat,http://www.wikidata.org/entity/Q425911,https://go.drugbank.com/drugs/DB00419
DB00420,Promazine,,https://go.drugbank.com/drugs/DB00420
DB00421,Spironolactone,http://www.wikidata.org/entity/Q422188,https://go.drugbank.com/drugs/DB00421
DB00422,Methylphenidate,,https://go.drugbank.com/drugs/DB00422
DB00423,Methocarbamol,http://www.wikidata.org/entity/Q411456,https://go.drugbank.com/drugs/DB00423
DB00424,Hyoscyamine,,https://go.drugbank.com/drugs/DB00424
DB00425,Zolpidem,http://www.wikidata.org/entity/Q218842,https://go.drugbank.com/drugs/DB00425
DB00426,Famciclovir,,https://go.drugbank.com/drugs/DB00426
DB00427,Triprolidine,,https://go.drugbank.com/drugs/DB00427
DB00428,Streptozocin,,https://go.drugbank.com/drugs/DB00428
DB00429,"Carboprost tromethamine",,https://go.drugbank.com/drugs/DB00429
DB00430,Cefpiramide,,https://go.drugbank.com/drugs/DB00430
DB00431,Lindane,,https://go.drugbank.com/drugs/DB00431
DB00432,Trifluridine,http://www.wikidata.org/entity/Q2359590,https://go.drugbank.com/drugs/DB00432
DB00433,Prochlorperazine,http://www.wikidata.org/entity/Q2359690,https://go.drugbank.com/drugs/DB00433
DB00434,Cyproheptadine,,https://go.drugbank.com/drugs/DB00434
DB00435,"Nitric Oxide",,https://go.drugbank.com/drugs/DB00435
DB00436,Bendroflumethiazide,,https://go.drugbank.com/drugs/DB00436
DB00437,Allopurinol,http://www.wikidata.org/entity/Q412486,https://go.drugbank.com/drugs/DB00437
DB00438,Ceftazidime,http://www.wikidata.org/entity/Q808845,https://go.drugbank.com/drugs/DB00438
DB00439,Cerivastatin,,https://go.drugbank.com/drugs/DB00439
DB00440,Trimethoprim,http://www.wikidata.org/entity/Q422665,https://go.drugbank.com/drugs/DB00440
DB00441,Gemcitabine,http://www.wikidata.org/entity/Q414143,https://go.drugbank.com/drugs/DB00441
DB00442,Entecavir,,https://go.drugbank.com/drugs/DB00442
DB00443,Betamethasone,http://www.wikidata.org/entity/Q416132,https://go.drugbank.com/drugs/DB00443
DB00444,Teniposide,,https://go.drugbank.com/drugs/DB00444
DB00445,Epirubicin,http://www.wikidata.org/entity/Q425122,https://go.drugbank.com/drugs/DB00445
DB00446,Chloramphenicol,,https://go.drugbank.com/drugs/DB00446
DB00447,Loracarbef,,https://go.drugbank.com/drugs/DB00447
DB00448,Lansoprazole,http://www.wikidata.org/entity/Q254296,https://go.drugbank.com/drugs/DB00448
DB00449,Dipivefrin,,https://go.drugbank.com/drugs/DB00449
DB00450,Droperidol,,https://go.drugbank.com/drugs/DB00450
DB00451,Levothyroxine,http://www.wikidata.org/entity/Q773449,https://go.drugbank.com/drugs/DB00451
DB00452,Framycetin,,https://go.drugbank.com/drugs/DB00452
DB00453,Clomocycline,,https://go.drugbank.com/drugs/DB00453
DB00454,Meperidine,http://www.wikidata.org/entity/Q55434,https://go.drugbank.com/drugs/DB00454
DB00455,Loratadine,http://www.wikidata.org/entity/Q424049,https://go.drugbank.com/drugs/DB00455
DB00456,Cefalotin,,https://go.drugbank.com/drugs/DB00456
DB00457,Prazosin,http://www.wikidata.org/entity/Q425296,https://go.drugbank.com/drugs/DB00457
DB00458,Imipramine,http://www.wikidata.org/entity/Q58396,https://go.drugbank.com/drugs/DB00458
DB00459,Acitretin,http://www.wikidata.org/entity/Q341500,https://go.drugbank.com/drugs/DB00459
DB00460,Verteporfin,,https://go.drugbank.com/drugs/DB00460
DB00461,Nabumetone,,https://go.drugbank.com/drugs/DB00461
DB00462,"Methscopolamine bromide",,https://go.drugbank.com/drugs/DB00462
DB00463,Metharbital,,https://go.drugbank.com/drugs/DB00463
DB00464,"Sodium tetradecyl sulfate",,https://go.drugbank.com/drugs/DB00464
DB00465,Ketorolac,http://www.wikidata.org/entity/Q2014797,https://go.drugbank.com/drugs/DB00465
DB00466,Picrotoxin,,https://go.drugbank.com/drugs/DB00466
DB00467,Enoxacin,,https://go.drugbank.com/drugs/DB00467
DB00468,Quinine,http://www.wikidata.org/entity/Q189522,https://go.drugbank.com/drugs/DB00468
DB00469,Tenoxicam,,https://go.drugbank.com/drugs/DB00469
DB00470,Dronabinol,http://www.wikidata.org/entity/Q190067,https://go.drugbank.com/drugs/DB00470
DB00471,Montelukast,http://www.wikidata.org/entity/Q417767,https://go.drugbank.com/drugs/DB00471
DB00472,Fluoxetine,http://www.wikidata.org/entity/Q422244,https://go.drugbank.com/drugs/DB00472
DB00473,Hexylcaine,,https://go.drugbank.com/drugs/DB00473
DB00474,Methohexital,,https://go.drugbank.com/drugs/DB00474
DB00475,Chlordiazepoxide,,https://go.drugbank.com/drugs/DB00475
DB00476,Duloxetine,http://www.wikidata.org/entity/Q411932,https://go.drugbank.com/drugs/DB00476
DB00477,Chlorpromazine,,https://go.drugbank.com/drugs/DB00477
DB00478,Rimantadine,,https://go.drugbank.com/drugs/DB00478
DB00479,Amikacin,,https://go.drugbank.com/drugs/DB00479
DB00480,Lenalidomide,http://www.wikidata.org/entity/Q425681,https://go.drugbank.com/drugs/DB00480
DB00481,Raloxifene,http://www.wikidata.org/entity/Q425223,https://go.drugbank.com/drugs/DB00481
DB00482,Celecoxib,http://www.wikidata.org/entity/Q408801,https://go.drugbank.com/drugs/DB00482
DB00483,"Gallamine triethiodide",,https://go.drugbank.com/drugs/DB00483
DB00484,Brimonidine,http://www.wikidata.org/entity/Q577377,https://go.drugbank.com/drugs/DB00484
DB00485,Dicloxacillin,,https://go.drugbank.com/drugs/DB00485
DB00486,Nabilone,http://www.wikidata.org/entity/Q419079,https://go.drugbank.com/drugs/DB00486
DB00487,Pefloxacin,,https://go.drugbank.com/drugs/DB00487
DB00488,Altretamine,http://www.wikidata.org/entity/Q415242,https://go.drugbank.com/drugs/DB00488
DB00489,Sotalol,http://www.wikidata.org/entity/Q413591,https://go.drugbank.com/drugs/DB00489
DB00490,Buspirone,http://www.wikidata.org/entity/Q412194,https://go.drugbank.com/drugs/DB00490
DB00491,Miglitol,http://www.wikidata.org/entity/Q772735,https://go.drugbank.com/drugs/DB00491
DB00492,Fosinopril,,https://go.drugbank.com/drugs/DB00492
DB00493,Cefotaxime,,https://go.drugbank.com/drugs/DB00493
DB00494,Entacapone,http://www.wikidata.org/entity/Q416444,https://go.drugbank.com/drugs/DB00494
DB00495,Zidovudine,http://www.wikidata.org/entity/Q198504,https://go.drugbank.com/drugs/DB00495
DB00496,Darifenacin,,https://go.drugbank.com/drugs/DB00496
DB00497,Oxycodone,http://www.wikidata.org/entity/Q407535,https://go.drugbank.com/drugs/DB00497
DB00498,Phenindione,,https://go.drugbank.com/drugs/DB00498
DB00499,Flutamide,,https://go.drugbank.com/drugs/DB00499
DB00500,Tolmetin,,https://go.drugbank.com/drugs/DB00500
DB00501,Cimetidine,http://www.wikidata.org/entity/Q409492,https://go.drugbank.com/drugs/DB00501
DB00502,Haloperidol,http://www.wikidata.org/entity/Q251347,https://go.drugbank.com/drugs/DB00502
DB00503,Ritonavir,http://www.wikidata.org/entity/Q422618,https://go.drugbank.com/drugs/DB00503
DB00504,Levallorphan,,https://go.drugbank.com/drugs/DB00504
DB00505,Tridihexethyl,,https://go.drugbank.com/drugs/DB00505
DB00507,Nitazoxanide,http://www.wikidata.org/entity/Q2943789,https://go.drugbank.com/drugs/DB00507
DB00508,Triflupromazine,,https://go.drugbank.com/drugs/DB00508
DB00509,Dextrothyroxine,,https://go.drugbank.com/drugs/DB00509
DB00511,Acetyldigitoxin,,https://go.drugbank.com/drugs/DB00511
DB00512,Vancomycin,http://www.wikidata.org/entity/Q424027,https://go.drugbank.com/drugs/DB00512
DB00513,"Aminocaproic acid",http://www.wikidata.org/entity/Q255968,https://go.drugbank.com/drugs/DB00513
DB00514,Dextromethorphan,,https://go.drugbank.com/drugs/DB00514
DB00515,Cisplatin,,https://go.drugbank.com/drugs/DB00515
DB00516,Bentoquatam,,https://go.drugbank.com/drugs/DB00516
DB00517,"Anisotropine methylbromide",,https://go.drugbank.com/drugs/DB00517
DB00518,Albendazole,,https://go.drugbank.com/drugs/DB00518
DB00519,Trandolapril,http://www.wikidata.org/entity/Q929420,https://go.drugbank.com/drugs/DB00519
DB00520,Caspofungin,http://www.wikidata.org/entity/Q420875,https://go.drugbank.com/drugs/DB00520
DB00521,Carteolol,,https://go.drugbank.com/drugs/DB00521
DB00522,Bentiromide,,https://go.drugbank.com/drugs/DB00522
DB00523,Alitretinoin,http://www.wikidata.org/entity/Q3611854,https://go.drugbank.com/drugs/DB00523
DB00524,Metolazone,,https://go.drugbank.com/drugs/DB00524
DB00525,Tolnaftate,,https://go.drugbank.com/drugs/DB00525
DB00526,Oxaliplatin,http://www.wikidata.org/entity/Q422327,https://go.drugbank.com/drugs/DB00526
DB00527,Cinchocaine,,https://go.drugbank.com/drugs/DB00527
DB00528,Lercanidipine,,https://go.drugbank.com/drugs/DB00528
DB00529,Foscarnet,http://www.wikidata.org/entity/Q420387,https://go.drugbank.com/drugs/DB00529
DB00530,Erlotinib,http://www.wikidata.org/entity/Q418369,https://go.drugbank.com/drugs/DB00530
DB00531,Cyclophosphamide,,https://go.drugbank.com/drugs/DB00531
DB00532,Mephenytoin,,https://go.drugbank.com/drugs/DB00532
DB00533,Rofecoxib,,https://go.drugbank.com/drugs/DB00533
DB00534,Chlormerodrin,,https://go.drugbank.com/drugs/DB00534
DB00535,Cefdinir,,https://go.drugbank.com/drugs/DB00535
DB00536,Guanidine,,https://go.drugbank.com/drugs/DB00536
DB00537,Ciprofloxacin,http://www.wikidata.org/entity/Q256602,https://go.drugbank.com/drugs/DB00537
DB00538,Gadoversetamide,,https://go.drugbank.com/drugs/DB00538
DB00539,Toremifene,http://www.wikidata.org/entity/Q3993743,https://go.drugbank.com/drugs/DB00539
DB00540,Nortriptyline,http://www.wikidata.org/entity/Q61387,https://go.drugbank.com/drugs/DB00540
DB00541,Vincristine,http://www.wikidata.org/entity/Q408977,https://go.drugbank.com/drugs/DB00541
DB00542,Benazepril,http://www.wikidata.org/entity/Q592802,https://go.drugbank.com/drugs/DB00542
DB00543,Amoxapine,,https://go.drugbank.com/drugs/DB00543
DB00544,Fluorouracil,http://www.wikidata.org/entity/Q238512,https://go.drugbank.com/drugs/DB00544
DB00545,Pyridostigmine,http://www.wikidata.org/entity/Q419472,https://go.drugbank.com/drugs/DB00545
DB00546,Adinazolam,,https://go.drugbank.com/drugs/DB00546
DB00547,Desoximetasone,http://www.wikidata.org/entity/Q385370,https://go.drugbank.com/drugs/DB00547
DB00548,"Azelaic acid",,https://go.drugbank.com/drugs/DB00548
DB00549,Zafirlukast,http://www.wikidata.org/entity/Q928378,https://go.drugbank.com/drugs/DB00549
DB00550,Propylthiouracil,,https://go.drugbank.com/drugs/DB00550
DB00551,"Acetohydroxamic acid",,https://go.drugbank.com/drugs/DB00551
DB00552,Pentostatin,,https://go.drugbank.com/drugs/DB00552
DB00553,Methoxsalen,http://www.wikidata.org/entity/Q408570,https://go.drugbank.com/drugs/DB00553
DB00554,Piroxicam,http://www.wikidata.org/entity/Q408676,https://go.drugbank.com/drugs/DB00554
DB00555,Lamotrigine,http://www.wikidata.org/entity/Q410346,https://go.drugbank.com/drugs/DB00555
DB00556,Perflutren,,https://go.drugbank.com/drugs/DB00556
DB00557,Hydroxyzine,http://www.wikidata.org/entity/Q421937,https://go.drugbank.com/drugs/DB00557
DB00558,Zanamivir,http://www.wikidata.org/entity/Q146075,https://go.drugbank.com/drugs/DB00558
DB00559,Bosentan,,https://go.drugbank.com/drugs/DB00559
DB00560,Tigecycline,http://www.wikidata.org/entity/Q420595,https://go.drugbank.com/drugs/DB00560
DB00561,Doxapram,http://www.wikidata.org/entity/Q737743,https://go.drugbank.com/drugs/DB00561
DB00562,Benzthiazide,,https://go.drugbank.com/drugs/DB00562
DB00563,Methotrexate,http://www.wikidata.org/entity/Q422232,https://go.drugbank.com/drugs/DB00563
DB00564,Carbamazepine,http://www.wikidata.org/entity/Q410412,https://go.drugbank.com/drugs/DB00564
DB00565,Cisatracurium,,https://go.drugbank.com/drugs/DB00565
DB00566,Succimer,http://www.wikidata.org/entity/Q423814,https://go.drugbank.com/drugs/DB00566
DB00567,Cephalexin,,https://go.drugbank.com/drugs/DB00567
DB00568,Cinnarizine,,https://go.drugbank.com/drugs/DB00568
DB00569,Fondaparinux,http://www.wikidata.org/entity/Q27077698,https://go.drugbank.com/drugs/DB00569
DB00570,Vinblastine,,https://go.drugbank.com/drugs/DB00570
DB00571,Propranolol,,https://go.drugbank.com/drugs/DB00571
DB00572,Atropine,,https://go.drugbank.com/drugs/DB00572
DB00573,Fenoprofen,,https://go.drugbank.com/drugs/DB00573
DB00574,Fenfluramine,,https://go.drugbank.com/drugs/DB00574
DB00575,Clonidine,http://www.wikidata.org/entity/Q412221,https://go.drugbank.com/drugs/DB00575
DB00576,Sulfamethizole,,https://go.drugbank.com/drugs/DB00576
DB00577,Valaciclovir,http://www.wikidata.org/entity/Q418594,https://go.drugbank.com/drugs/DB00577
DB00578,Carbenicillin,,https://go.drugbank.com/drugs/DB00578
DB00579,Mazindol,,https://go.drugbank.com/drugs/DB00579
DB00580,Valdecoxib,http://www.wikidata.org/entity/Q347613,https://go.drugbank.com/drugs/DB00580
DB00581,Lactulose,,https://go.drugbank.com/drugs/DB00581
DB00582,Voriconazole,http://www.wikidata.org/entity/Q412236,https://go.drugbank.com/drugs/DB00582
DB00583,Levocarnitine,,https://go.drugbank.com/drugs/DB00583
DB00584,Enalapril,http://www.wikidata.org/entity/Q422185,https://go.drugbank.com/drugs/DB00584
DB00585,Nizatidine,,https://go.drugbank.com/drugs/DB00585
DB00586,Diclofenac,http://www.wikidata.org/entity/Q244408,https://go.drugbank.com/drugs/DB00586
DB00587,Cinalukast,,https://go.drugbank.com/drugs/DB00587
DB00588,"Fluticasone propionate",,https://go.drugbank.com/drugs/DB00588
DB00589,Lisuride,,https://go.drugbank.com/drugs/DB00589
DB00590,Doxazosin,http://www.wikidata.org/entity/Q419939,https://go.drugbank.com/drugs/DB00590
DB00591,"Fluocinolone acetonide",,https://go.drugbank.com/drugs/DB00591
DB00592,Piperazine,,https://go.drugbank.com/drugs/DB00592
DB00593,Ethosuximide,http://www.wikidata.org/entity/Q421567,https://go.drugbank.com/drugs/DB00593
DB00594,Amiloride,,https://go.drugbank.com/drugs/DB00594
DB00595,Oxytetracycline,,https://go.drugbank.com/drugs/DB00595
DB00596,Ulobetasol,,https://go.drugbank.com/drugs/DB00596
DB00597,Gadoteridol,,https://go.drugbank.com/drugs/DB00597
DB00598,Labetalol,http://www.wikidata.org/entity/Q958087,https://go.drugbank.com/drugs/DB00598
DB00599,Thiopental,,https://go.drugbank.com/drugs/DB00599
DB00600,Monobenzone,,https://go.drugbank.com/drugs/DB00600
DB00601,Linezolid,http://www.wikidata.org/entity/Q411377,https://go.drugbank.com/drugs/DB00601
